Genotype,rust_age1_Width,woodall_age4_N_density,canker_age1_LesionUF,nassau_age6_BD_m,nassau_age6_DBH,rootnum_age10_rootnum,rust_age1_Length,rootnum_age10_rootnumbin,rust_age1_rustbin,nassau_age6_CWAC,nassau_age6_BA_m,rust_age1_gall_vol,nassau_age1_HT,nassau_age6_BLC,woodall_age5_N_stiffnessTree,nassau_age6_HT,woodall_age4_N_c5c6,nassau_age2_HT,nassau_age3_HT,nassau_age2_CWAL,woodall_age4_N_lateWood%4,woodall_age4_N_lignin,nassau_age3_DBH,nassau_age6_CWAL,nassau_age4_HTLC,nassau_age2_CWAC,nassau_age4_DBH
1085980,4.734467593,4.74292535055,5.37092264409,-0.0695930825449,2.14494600072,-0.144672381065,31.1334288168,-0.0453998395909,0.743674481046,21.8776148697,-11.8133718371,5.21230733415,17.3237510475,0.0638477935701,-1.89159932622,75.9180974037,2.89971696824,41.868372926,64.4053202813,11.9681275589,3.47357793797,-1.71725716807,1.14943573337,25.6555995774,18.7567370572,8.36522564345,1.1642139325
1094112,1.20902250639,-0.253610256602,-5.17635641679,0.391881258026,2.94182145848,1.0406751949,0.599588912088,0.0147789656688,0.458238732679,47.2079021316,-4.40830687746,-0.26439836291,13.3718247602,-0.0200205777698,-0.710560337696,182.899929257,-2.50575130295,56.1718088784,90.6073790241,17.8104416835,-0.617879372444,2.20335930732,1.56395295774,35.1389899206,5.48446582076,22.9297668249,2.23298272065
1082412,0.868065704785,-2.57611482085,4.21065655715,-0.482778579464,1.17703269609,-0.11095021554,15.3860705521,0.189359410251,0.271566058394,0.665649948754,-17.6232136438,1.05059817524,5.36869494312,0.488545960709,-0.374911372151,66.1424963451,3.35262747601,5.49177763835,20.7372039435,-2.22780979217,-2.34984112869,-2.41617072813,0.226579429612,-0.451993760852,27.8618009802,-7.91699627045,0.566388631747
1090652,-1.56165950087,-0.646816520236,5.81015266883,0.324173019932,3.70062608792,0.943474953433,-8.96353100735,0.260451980187,-0.355988978442,32.5060321578,-2.26500079622,-0.769039054026,13.1616698739,-0.527724727742,-0.858222422224,102.968716287,-2.76505896644,57.5441779226,65.2910743916,29.4067062242,-0.344053764097,-0.117726147191,1.85829801697,-7.36016094923,-47.8712548569,31.4105278121,2.35079266859
1092560,0.610596916606,0.997657642795,-0.635175766891,-0.152437431269,-1.38496982908,0.706862002912,2.9765691582,0.269024009279,0.144457106865,-11.0020084793,10.8832329665,0.54841723351,-10.0812941633,0.149655907454,1.16112537634,-79.3497793186,-7.37778611601,-9.60259405109,-44.4019428683,-8.67200020953,1.93824464879,3.40918317225,-0.657482084178,9.13017833481,14.8810246723,-7.80677390742,-1.30127503238
1093222,0.327952802521,-2.52680180886,-5.36496047734,-0.123476262057,-1.13037416763,0.578995010152,2.85158949435,0.217719622185,0.0937514332257,-38.8936414053,5.45830676168,0.343800233583,-8.01037754367,0.520772377201,0.897336139223,-47.3883536098,1.45397431692,-18.3381256648,-14.3425989721,-14.5600505925,-0.114964377395,0.226131787507,-0.590005253073,-36.187933301,-2.37712588415,-9.57862387232,-0.867195033694
1086438,-0.517574450719,0.491696587391,-0.4951810034,0.00366282757224,0.306257829401,0.360560257075,-4.03780560406,0.0941608332438,-0.146428797374,7.266453183,0.833,-0.259485902148,-17.0653339846,-0.0504948541468,-0.533278254512,3.88337631914,-0.466998378829,44.3412536392,31.9871800305,7.67620603432,0.228880203431,-0.06583,0.349000884042,4.106,-14.6761100483,11.1125813442,0.11682025761
1082584,0.386480756088,0.568808944519,8.92785443163,-0.0849760013104,0.152720351736,0.284295134276,2.91227614195,0.208555066924,0.344916780112,-30.4392954647,5.52235126237,-0.431530381752,-1.40206443054,0.0101132654513,-0.735866190577,28.2369652125,-0.882417562681,-6.17254912275,-8.47436302323,-10.8352380242,0.293392063877,-1.01552116052,-0.0693733970289,-11.9033079532,18.3244888392,-6.44445553858,-0.0961374656206
1088936,-0.199633851179,1.82492466949,-2.318,-0.136482319694,0.916982970426,-0.467648108528,-2.71121135301,0.0341546483831,0.0477550231859,49.4852050669,-7.82744456309,-0.507179645473,1.97440333528,0.0271232405212,0.246159786166,43.1770771286,-0.844997155422,24.4579016601,22.6262477967,25.074057211,0.967837718298,-0.200706320992,0.531713597113,13.0941579232,2.07629893467,35.9995411976,1.0041671464
1087822,4.18210970716,-1.90416487572,-1.22990179687,0.424700211348,2.50577932429,-0.0103587575519,14.5005734187,0.0764941979874,0.740250050978,-4.53781873918,5.22085543336,2.68298683761,25.5028303498,-0.287222559419,0.296920277473,103.91729458,0.585380651109,68.3791686036,106.591596075,1.48913787658,-1.0173783776,0.206525621411,1.38656662344,22.1315769153,7.08846230795,16.2746291201,1.16373552299
1082210,NaN,-0.145424930033,NaN,-0.163899979384,0.0607774931366,-0.36752004631,NaN,-0.131559673447,NaN,-39.7910239056,1.83709624066,NaN,-6.59507914574,-0.381843825933,0.273092982638,10.7013081744,-3.51360384313,-19.7889858089,-33.3256226734,-4.37455873729,-0.408815689241,1.74872367419,-0.520564711515,-17.3394943448,-30.5960151327,-10.4323462154,-0.311239401344
1084330,-1.63005273695,-0.119910451616,11.0054930064,NaN,NaN,1.04958923356,-8.95846404083,0.389229421843,-0.358691608901,NaN,NaN,-0.801455378089,NaN,NaN,0.1732,NaN,0.176754873072,NaN,NaN,NaN,-0.0944832535039,0.0285714742173,NaN,NaN,NaN,NaN,NaN
1095230,3.90181860705,0.2493,-4.88150530465,-0.162327347866,-0.0435149325699,-0.675027057445,32.1077033436,-0.323743202813,0.654993083485,-36.4844206578,-1.67468049418,2.09206743187,0.732721472829,0.0103414033246,-0.24940036022,-47.9328671049,-4.9615632289,-11.3428144838,-17.8282812377,-10.3635431089,0.158217006322,0.80710881673,-0.448016280741,9.6303559539,-7.93548266925,-12.6547104734,-0.397057062158
1090008,2.31935862621,-1.50878223679,-3.2739088718,-0.312755879978,-0.558315318325,-0.623432295833,24.8366824323,-0.115435010854,0.818538389993,0.290043447811,-7.80755671687,0.70420174744,0.954534667637,-0.319871611232,-1.01518806068,-1.81031873006,-5.15317849545,1.93354844302,8.28956827551,15.3709813562,-0.0101682853163,1.75270170769,-0.508690355903,8.80117876192,4.40241886715,10.0953587276,-0.682827285003
1084006,NaN,-6.28248328026,NaN,-0.0299187702163,-0.618605352283,-1.28891993578,NaN,-0.54879778595,NaN,-65.5557707639,15.1960557599,NaN,9.5810931612,0.0813873023748,0.977828665723,-14.3111418884,2.72795622559,-20.9007789513,-25.5095818933,-2.9415631939,-3.15466003637,-1.06913071933,-0.69163272471,-53.7895397611,26.8822004168,-14.7986138112,-0.63480331023
1083204,3.56163629644,-2.78848944791,9.97440044131,-0.286723730129,-0.32514107918,2.04545171309,23.0246936886,0.411581677653,0.721395900975,-70.6644412095,-1.86979507211,2.24343787658,7.4559837778,0.786639898379,2.00598967751,40.3125567368,1.38242955053,21.4439578556,31.0604990534,1.82834155206,-0.625442236532,0.850285311183,0.546146139814,-25.0847066417,67.9196741749,-0.423212016422,0.24245080439
1080086,-1.84645382315,0.363222330138,3.42128189015,-0.0659442776632,0.729499502096,0.775053019633,-10.0886837531,0.156075603043,-0.398867694202,-21.2086427667,-3.55544872782,-0.897425257758,-3.06456576761,0.442978017001,-0.881746070738,-12.2758467191,2.92940546366,-9.22467568004,-32.0970911581,-12.9533146949,0.599899612253,1.52520292663,-0.060440737439,12.4344613255,3.7768267578,-15.9808197623,0.338169482607
1095934,-1.61156592753,6.12381741949,NaN,0.246873077939,1.12576890843,0.354901201698,-9.20550260437,0.148950726775,-0.35985746023,35.8269410083,2.19371960828,-0.820042126007,1.10548577976,-0.391075598933,-2.25908136562,-40.7674647758,-2.82753092351,0.737548488073,0.00434491226143,4.00454734932,-2.69940266457,-0.0267486248775,0.415586112637,-0.304981031246,6.58750878859,0.416687676059,0.786416969385
1087620,-1.82703809307,3.3920412283,-1.01483325812,-0.154810975051,2.31954517174,-0.412662762537,-10.3238553967,0.12416244153,-0.40663731319,78.7640288642,-13.104049867,-0.911939236346,-10.1892438448,-0.1050507527,-1.07723977105,90.7597910773,-3.84403576437,-6.99008886861,-17.3795948281,-4.36390096917,0.0987202312116,-0.0773995735618,0.594920207291,29.9785750783,-7.20914787758,-15.6707904762,1.28426878662
1092922,-1.85151189655,-1.8679068737,-6.80500658958,0.853050850637,-0.502578785742,-0.0152942163531,-11.118943209,0.149205562388,-0.429679485381,0.495331037389,3.73056404908,-0.954975500083,-2.79204080683,-0.823110834927,-2.08415933518,-31.4384066611,-2.80979105272,-8.62201673947,-6.74731512375,-2.81180737229,-0.563912707497,0.128375370562,-0.303195379294,21.8241189806,-14.8813360637,-2.30467899281,-0.650167920316
1080646,2.17113674359,-0.296957791284,-1.01537176766,0.0993832672086,-0.91360335541,-0.621783932557,10.7365660024,-0.28833437637,0.440300648098,-28.6891370401,5.65634460039,1.50874148749,-5.33695690308,-0.172699522917,-0.287747670517,-3.38492540026,6.17974992479,-1.36253833313,-19.2249447513,-4.7336113231,0.0455984030558,-1.37847331577,-0.187564900635,-25.8136213281,10.7126413528,-5.12395282207,-0.678149997731
1095216,0.676466249329,NaN,-1.34,-0.265414143083,-2.41485885284,0.775361474523,-0.230901913838,0.29182306151,0.317059485626,-66.9386768923,-7.94065264753,-0.138122871933,-19.6486638037,0.94765941336,NaN,-61.3439654248,NaN,-38.0669760412,-72.0313151934,-30.7089261557,NaN,NaN,-1.25022711422,-31.1272332026,0.496787238583,-33.1916260644,-1.80842509736
1093934,3.17580820039,-0.00891574280851,4.527,-0.168083072674,1.38105023893,-1.03203803111,26.5701466479,-0.429545583235,0.677551546035,14.056529388,7.70842156902,2.43293863677,2.10526915941,0.132790204048,0.910961043894,101.199791714,-0.421145108669,37.0549123532,50.2688896767,-8.31725865795,1.84810323027,1.19126517772,0.131757858535,11.11500386,-10.2442231662,-6.6273015364,0.361611707383
1084172,3.32252040965,-7.14926720832,NaN,0.491493478448,0.198003496778,0.166162748319,8.29855250017,0.166593192706,0.718002101754,59.7075312605,16.7428610391,0.818454499157,12.9152633401,-0.133997668391,1.81034753894,-26.9656247609,-2.63525837491,13.8786516079,15.3794455004,-3.79432011316,0.0641803385552,1.05579377227,0.595838504158,8.45395983906,-1.33542595576,0.554737145214,1.13175282338
1083820,-1.81879441732,1.60205416595,0.4869,0.0699102716497,-0.364926690424,0.75156548058,-10.3440418272,0.129806228357,-0.411800803779,28.2870506579,13.3962945028,-0.890408774922,1.2506434392,-0.28846314951,0.161475176314,-7.16626372631,3.91257073046,-1.55233491027,22.4567657872,-14.2876776734,0.87697070075,0.262800226877,-0.199656543043,-4.76278354322,12.7985980843,-17.4374246715,-0.340980186152
1087324,3.37434392106,0.189805961336,-4.69081990137,NaN,NaN,0.53293830304,5.54056616534,0.286526968166,0.471179716381,NaN,NaN,1.90466503649,NaN,NaN,0.292680951042,NaN,-0.469116326737,NaN,NaN,NaN,0.3655,0.185386026772,NaN,NaN,NaN,NaN,NaN
1091014,3.36561671495,-2.63226950235,-1.224,0.118532959515,1.52551920872,1.8269633049,19.988412026,0.271108348464,0.722999063139,14.367705598,3.58219654386,2.33606745322,8.71871410359,-0.330276167155,-0.360276306507,57.2268593406,-2.40530003128,1.53712479845,12.4298403375,24.0711003843,0.174798192869,0.146774275647,0.382240897198,20.4446797352,-19.8782553028,24.3145698936,0.571936215916
1091646,-1.73532769555,1.26525533126,-1.05174971671,-0.197407945903,-0.0496657485899,0.179033998419,-9.48731532049,0.0619616051186,-0.375498611281,-39.8560189485,4.74705867599,-0.876029088159,2.59129979424,-0.602095958498,2.63351565366,47.8531219199,4.55410186629,-12.6711463773,-2.63728417741,-7.17209240072,1.3173588154,-1.28136778873,-0.57607779112,-20.3070340966,-19.4942927379,-13.4220755669,-0.557372461239
1084732,-1.95783379111,-10.2872459454,1.67399770031,-0.140002044923,0.0805944014307,1.28368451832,-11.1028175447,0.492935709727,-0.432905876827,15.3318384829,-7.27139053599,-1.01567259917,14.2268137331,0.679361796366,0.0155915856658,94.3730581396,0.181358942345,-0.694881285581,27.5467525247,3.25946956358,-4.54386347157,0.456652267698,-0.180574305724,-8.53120563033,-0.944891064052,-10.2050358728,0.104923130209
1093778,-1.8023328674,-0.448027429448,-2.26042862964,0.379153328384,2.99331854288,-0.341012146785,-10.0938648569,0.208567134243,-0.40100391981,74.3027415116,3.27218922073,-0.902385011339,29.2268214031,-0.379744421992,-0.582937369435,149.020668929,-4.32420009674,75.3071932339,129.232063945,29.1232614261,-1.13075385382,-0.622807501799,1.96199969263,73.4774627753,-24.4930040134,28.1568699238,1.97428661701
1083922,3.06590224941,-2.91770596987,-1.77198382569,-0.0192934537144,1.1773460715,0.984186582009,7.15413820042,0.0328961431783,0.510136338256,-3.15486986967,-4.00739159781,1.47476932375,9.1490279132,0.0724623487046,-0.0468922774754,61.0234072081,1.85759079904,17.400988042,27.3017066974,1.49563528895,0.609500442546,-1.82374572593,0.573905260066,27.9672761722,-11.0772928416,6.41906352503,0.885398141337
1093440,1.31045931848,-1.62832134658,-0.872054249662,-0.115370375061,-0.172866436459,1.17746292405,17.1719863258,0.428997808108,0.275623657712,-48.5291063827,2.82255053497,1.71846892679,6.77369636536,0.339398912961,1.69998098751,93.4478878124,2.74939015769,14.2486031919,34.305111444,-3.84499024289,-0.455594791628,-1.99274878811,0.343813925884,-32.6284067926,-9.91174993648,-9.81294451995,0.463016726182
1093262,-0.181399116286,0.287710231064,-2.12349307965,NaN,NaN,2.06221999411,-3.47269933043,0.453928121054,-0.119518114057,NaN,NaN,0.0625787103724,NaN,NaN,0.278607611865,NaN,-0.277217546109,NaN,NaN,NaN,0.4261,0.1991,NaN,NaN,NaN,NaN,NaN
1088842,1.7269979767,6.47643529907,NaN,-0.36939687209,-2.41138661622,0.784178368202,15.7414631828,0.242390061474,0.4882159985,-104.6882194,-11.0363678959,1.54332120756,-13.9997986194,0.32037807667,0.904455183609,-9.93068619182,-0.048306069977,-14.8701634347,-34.7913998873,-1.69562335609,2.39855094667,-2.6144045432,-0.980482974255,-57.6805718086,-18.1763564851,-2.27131999882,-1.73648833729
1091232,2.09781557834,2.83136705235,-1.53327472036,-0.0519714299949,-0.451645520217,0.794171651831,16.3766884828,0.0571214070156,0.758396619911,69.4000651783,-11.1412933702,0.524700401939,3.90724414265,-0.56954601345,0.8823525948,-38.5375873861,-3.07007391021,10.1435688171,2.9734154639,9.51370290934,3.22554978934,-1.09263145563,-0.1533619713,8.16910810798,-20.0970154576,9.05155626473,-0.204453806082
1088010,-1.56836915133,-2.32095704659,NaN,0.135006584893,0.601769202185,0.846035854555,-9.0103119722,0.327327849434,-0.363315459847,-25.4804409533,8.95847122525,-0.732131102947,-3.1503997687,0.00680881000385,1.42820437219,13.8671243789,2.73806190684,-9.17862720529,-18.935952752,-0.135908282376,-0.61959179987,0.020462942127,-0.086475197771,7.64750709746,-16.2620285516,-1.46147020876,0.230409405716
1082562,1.82529239299,0.0806771993912,-2.39118714469,0.00693490702014,1.85037481097,0.755615740323,12.8392567484,0.362547283811,0.26967974558,14.4731596813,-10.8715742121,1.89857074117,8.28149517823,-0.327217096272,-0.868262884223,19.2447084136,0.379023410677,19.2780074988,26.2957197587,30.5811765767,-1.17933146709,-1.17968396207,0.739165844645,5.81339945198,-26.4268965527,35.0068802629,1.18374497474
1082726,2.84808591253,-1.00381895917,2.215,0.109597201145,-3.0982867854,0.645230215409,20.9391504599,0.458984095119,0.508563435691,-101.624807556,21.1364644414,3.04324846295,-10.3334581938,-0.00163770341367,1.33064640769,-196.79792672,-0.674732756268,-45.1450262099,-91.7730193809,-28.4154354567,-1.12709348719,-0.0710965934589,-1.37377401888,-41.4371684876,12.0269219593,-38.4540589033,-2.06393742631
1092030,3.06489285048,-0.864118821914,-0.04774,-0.152382598795,-3.21595030811,0.77518210924,20.7249089614,0.456492961213,0.772720193983,-4.15384014561,-0.163922608731,1.40058986116,-29.9736764697,0.779353693946,1.63694107789,-119.219795973,3.06394498805,-72.3598433469,-102.000529332,-32.1958970342,-2.1007101809,-1.62375342357,-0.178744849276,-11.857213842,46.1661587806,-28.8765573185,-0.737295877744
1091302,NaN,0.852745288873,NaN,0.417330871271,2.06468873365,-1.16636323763,NaN,-0.454567972504,NaN,59.0565878165,-3.63573732316,NaN,3.68894372105,-0.298091296599,0.641497196352,124.740155723,4.19143372547,42.6583353178,68.6231201515,23.4851716085,0.165877249816,-1.297626441,1.02928434419,56.0488277426,3.12082858624,28.7912877811,1.56077326272
1084630,-0.209136280632,-2.36824015389,2.154,-0.0514848621774,0.59872815056,-0.806093114455,1.9052060257,-0.203503145012,-0.132955613407,-10.1713701086,-2.26798354306,0.894068745713,4.63846496276,-0.749374434232,-0.302619061124,104.241929799,4.92940913834,21.586147898,21.1333077562,0.363940934428,-0.105498821334,-2.06761275956,0.00916693801551,-10.4152613383,-2.24996034773,-1.16430849806,0.198382806139
1081650,2.65164642457,-0.439987041902,-0.662229976752,0.706939410488,2.36197105635,2.09518585812,14.1913147783,0.253482963294,0.481145504929,73.154488811,6.70252951865,1.95915600233,13.4259937496,0.757079761569,-1.35755335663,36.7105577594,1.49591278787,38.1483295461,58.2126653208,5.20210886867,-2.29686042268,0.520622042765,1.81917984108,60.6393904987,36.1706968187,7.14180303732,2.81597793262
1091552,-1.9049346604,-0.028208181427,-5.04405282089,0.116818262308,1.87572879608,0.640241709147,-11.083207179,0.0616683478173,-0.417994451094,15.1237811882,-10.2933892882,-1.01902940398,22.2993394559,0.683786040622,-1.46390189136,96.0450818073,0.843047235719,44.6064813023,53.3133980485,30.4511616088,-0.98888447211,1.04052873561,1.39604179349,36.6243087656,35.3062160933,24.6607621702,1.39803479231
1084516,-0.269892449981,-4.75929541974,1.02301395586,0.438897194478,1.63360732105,1.52922950702,-3.10220167537,0.385802415836,-0.190018752638,48.8348228809,-6.96154378983,0.635170852539,12.6948438961,0.583558537026,-1.6968227559,72.6720249181,-1.90513619379,42.1188224399,56.7404704506,24.2261290998,-1.50226815827,0.0987664005715,1.39995773985,34.1231044798,11.3951364343,38.7756886427,1.52245026325
1081260,-0.468828078162,-2.61847450736,5.1680327286,-0.0790858666314,0.130647399994,0.47337099458,-3.34009829205,0.288221228408,-0.163727964177,22.4364903627,-0.164614272371,-0.0588444176139,-12.2308397281,0.444958027321,0.0792188282522,-47.9217930336,-1.57599950261,-38.2974206523,-41.8316661673,2.40763253285,-2.09629260338,-0.329251509932,-0.926320048623,-2.77601736625,1.40942110827,-4.29872071705,-0.746608332376
1086326,5.64653942981,NaN,3.54531592671,-0.0333415142674,-1.16014236675,-0.646172359953,20.2826258589,0.0503959761743,0.709777082022,-27.4839397918,16.2860277167,1.96718123587,-2.50122281203,-0.447628480001,NaN,29.8438746686,NaN,-31.6941272882,-50.7113055202,-27.1447767894,NaN,NaN,-0.642240575141,-12.7017195887,-26.1929997983,-14.3254482018,-0.342766422921
1089626,-2.01315135821,5.13487290503,-3.386,-0.170566471507,3.21922969523,-0.00615671646429,-11.4662922559,0.0510243047765,-0.431155803634,98.6584448082,-8.60981714618,-1.04136565022,12.4582861531,0.218307985825,-1.78819511185,140.23352372,-4.57971943614,57.9638631597,96.4490805797,33.3372305454,2.56561957401,2.27638370497,1.78335156352,80.5335092752,41.8447088566,45.2347008936,2.29754546293
1089254,-1.70583153111,-2.28201689419,-1.30340962867,0.0264496637243,-0.497741328898,0.24516224593,-10.0287544538,0.152612674985,-0.397995607886,-55.2366902302,9.06549583681,-0.816256810284,0.282093890385,0.156004677136,0.878973134361,42.0551872745,-4.36321339462,-2.12095838064,11.840635647,5.40028487299,-1.29965390713,1.71500367826,-0.335926010279,-25.7680188266,-32.4038086516,1.82478690365,-0.208680492582
1093216,-1.32033925812,0.287710231064,-5.14069161475,NaN,NaN,0.109293901944,-3.69779589072,0.258117681477,-0.166418917626,NaN,NaN,-0.751873899864,NaN,NaN,0.278607611865,NaN,-0.277217546109,NaN,NaN,NaN,0.4261,0.1991,NaN,NaN,NaN,NaN,NaN
1086920,-1.6831958627,2.04310203573,-0.504113358758,-0.229807963043,-2.14639733475,-0.0543902899415,-9.44301303128,0.0586656103204,-0.380992393797,-54.4849005969,-6.89289510848,-0.844209641246,-5.2448879957,0.228932027355,0.521446821,-35.796096623,2.32103396682,-3.42296898107,-35.7626142006,-9.46054173609,2.69670882108,-0.903351926344,-0.789928452187,-34.0275765563,16.1633613998,-17.2381323229,-1.75370146678
1087078,1.66553279975,4.13130271927,4.00305355284,0.104162084727,0.761364788759,0.533718954235,13.8077787782,0.51744429517,0.321657086449,85.9599997901,0.0679740502891,1.38277934857,4.44029506319,-0.45961725427,-0.394254561066,-3.42809239782,1.09722965186,43.2108788434,79.137780264,9.82604042127,-0.560324050223,-1.93476385667,0.646391478501,53.110780494,11.2692488875,7.11306938113,0.76431956984
1089214,-1.70364346979,-1.63425767825,-1.30340962867,-0.0640695841645,0.684485639724,-0.174551606267,-9.63098354553,0.174063453596,-0.386550595612,-35.6832666773,-0.258889914741,-0.861144679461,5.85594400265,-0.161345666073,0.92600436943,108.824758394,-0.32023603713,15.4261659415,27.3091775662,12.0283901615,0.11196870826,-0.286723004442,0.434446926202,-10.8499699551,-29.2992448037,7.00126450078,0.534002983413
1090636,-1.6053494312,-0.0397971436922,5.81015266883,0.46711585218,3.03032350356,1.5469429996,-9.14224398674,0.239879624859,-0.357770515253,89.7991731625,-4.40480111472,-0.820855610127,8.89153840776,1.12712212259,-1.15886129134,129.894333361,0.270761763188,32.6734387569,53.9844100524,22.3352826072,-0.876955191699,-0.0485116695718,1.51474324509,47.8984935523,89.0847049704,20.8013454523,2.38756793905
1085276,-1.69062405715,-0.444375599669,NaN,0.831155658932,3.93065452522,0.347574698208,-10.0474920519,0.169556520025,-0.373353407458,66.8799030177,1.92188054126,-0.883988759182,8.98041059688,-0.477469917818,-1.66963302944,37.7261491343,6.33380748198,31.2722550271,53.2156397518,23.726945685,-2.78552820125,-2.58687765817,2.06284825959,34.746938068,-15.8318807765,32.0419650033,3.10007638812
1085430,2.13365102863,4.84263456734,-1.81978579191,-0.131588943139,0.290356295079,0.659934569123,17.4884075933,0.356717870949,0.27071198235,-46.8430149537,3.20551805196,3.17790914763,4.77766034566,0.479620362958,-1.48386456195,-14.3339304733,-2.66377966943,-4.47771838439,2.59467775286,-1.83330605666,1.86741643093,1.46856688292,-0.0363278901451,-26.1949391269,16.7719136016,5.834844433,0.126279064772
1086512,-1.32653145341,-4.80972657373,-0.4951810034,-0.0672391524833,-4.33760689594,-0.31332324283,-7.39884987443,-0.0730983703907,-0.31631315942,-130.140204314,12.1218138559,-0.576214446117,-7.03101137929,0.197079362883,2.68540979312,-138.194476916,4.06641000443,9.80512060845,9.54804885301,-1.88842707787,-1.3146540829,-1.11267280159,-0.688335758646,-74.4867294037,-18.8193903484,0.478932740862,-2.32238167493
1088040,-1.87920180342,1.94776994916,-1.9464325179,-0.0598238747268,-0.203056765455,0.487962925146,-10.0544324741,0.0705154165215,-0.377454609062,-0.242116067498,-4.01081882501,-1.09437972866,-2.33408373031,-0.18698924862,0.558404881383,-3.75359903288,1.12290016882,-26.5504209418,-28.5846140177,-9.71959041995,0.772929549759,-1.18931387025,-0.212653319299,4.6551559279,-23.3652213654,-13.5011857537,-0.381384559011
1091666,-1.06516439255,0.6545,-1.05174971671,NaN,NaN,0.174126773999,-2.4174429807,0.0946902710227,-0.0863951552116,NaN,NaN,-0.705384522342,NaN,NaN,0.6334,NaN,0.54077675385,NaN,NaN,NaN,0.6728,-0.05555,NaN,NaN,NaN,NaN,NaN
1093360,-1.78182262932,0.0659218860445,NaN,0.0291279648022,-0.08504939148,0.599842785138,-9.81615829541,0.173251648129,-0.39712761543,42.5546020421,-5.16134417976,-0.870995674212,3.16609660129,-0.433383311244,-0.672189070708,8.3634974796,-1.41837773303,11.8813452662,14.7148759328,8.87320816905,-1.86301062397,0.0410787487769,-0.184456634622,54.9682585687,4.31145010332,3.88120291063,-0.172699685052
1086718,NaN,-0.196526469449,NaN,-0.286231908618,0.97831280518,-1.60360495529,NaN,-0.488889919821,NaN,42.5237041776,-11.8324085293,NaN,-2.17421185545,0.690234249701,0.944060890491,111.915655018,-0.840234372662,3.4951824409,8.28775544571,0.296863499908,-0.806787990874,-1.88317520842,0.00414062116464,33.0476797341,17.0251156597,-2.37576287777,0.229319653735
1088638,-0.686685445559,0.817093360953,-3.80313527448,-0.25222458348,-1.81025663339,0.0648695093441,-5.75200649829,0.16478186342,-0.124743728621,-31.2740681989,0.0450184858063,-0.626678807558,-10.772083915,0.265716097909,0.907890337543,-26.1599319962,-0.56133004012,-17.369138597,-27.1913819685,-12.0707882868,0.7252,0.2774,-0.748732321873,-26.2958944247,1.82399405167,-16.8713598642,-1.25422673622
1080116,-1.84071851946,0.289682306296,8.61099018076,-0.084271815189,-0.219953314358,0.946718752417,-10.1163059589,0.454266655173,-0.39712154581,-21.1897185042,4.24282737186,-0.919713036108,1.54388256513,0.408063686835,0.928368553017,44.3496222316,-0.250500849135,12.2368118426,14.1563691905,-12.6029124825,-0.288079445471,0.98763951435,0.330219848881,-16.9391244857,35.9879552544,-23.8639966319,0.29726791174
1082218,-1.81818209219,-0.503239050299,0.144032156543,0.0324546232387,1.00444065026,-0.353765962309,-10.3074965917,0.37287159744,-0.395471877522,13.4826202421,-5.40925513939,-0.952067202586,-0.301257479116,-0.294206625316,1.96081573629,82.7215062167,3.44391272048,9.53991799322,38.96757796,2.01423037072,1.87108810097,-1.08700072064,0.235450410333,9.3272171465,-17.2810737822,9.8781743007,0.678384291341
1082644,0.47933990359,-0.197060716467,NaN,-0.230729734178,-1.8108897661,-0.482385926023,4.62350976692,-0.172017549723,0.176725964358,-56.4606116316,3.08833299648,0.075817899937,6.227726815,0.143914668928,-0.924806800673,-45.1869260218,5.55341401011,-5.81635037988,-22.0525544561,-18.8253079485,1.64879576416,-0.457361123401,-0.308615552327,-40.0889602387,30.2438999968,-17.4394219523,-0.991922114065
1087454,1.16582526411,2.08672415173,-0.376178755456,0.00333404843264,1.77289217089,1.68096035383,9.29931641054,0.417809079367,0.491029442105,-11.167513798,8.07987456689,0.0479099086207,4.40909410931,-0.16198725186,0.0658459179939,60.6541607544,1.47554123338,12.628699052,49.9659827764,0.0607755662947,1.1735992248,-1.05693477091,0.500560772903,-0.939622276025,25.7414547735,4.87983038767,0.758230994842
1086658,4.1757827944,-2.01503672016,NaN,-0.205238228214,-0.0275870288549,0.827994371068,34.7324237377,0.358010903967,0.822272108655,-24.5892972953,6.53734635772,3.76929804581,1.11438673119,0.718638064131,-1.10498646292,80.111280582,-0.689806982545,7.08686643881,40.3306029039,-4.32256957584,-0.993478582162,-0.4970765069,-0.0467376695921,-29.6755995968,26.5100512643,-9.02909188299,-0.358329389962
1087330,-0.676072790021,-3.23959499362,2.16835580644,-0.202901847246,-0.531567805108,0.822747175705,-6.80683489143,0.271937352146,-0.177926499042,-12.897806294,3.87034479629,-0.537567053618,1.36078536492,0.818719190745,0.59003395717,36.8274911215,3.48910302594,10.6168918078,28.0098529299,-16.2668198665,-1.48243563197,-0.929402548066,0.0864135335072,-13.6042149128,15.3721798967,-18.6015399277,-0.308525518586
1088430,2.30855218208,-1.70493876844,3.10438259814,0.23219845894,0.386118774764,0.257554926023,6.11673883573,0.429184409211,0.532335234533,40.4204624223,-0.759762491305,0.362183059316,-0.613627592717,-0.601203707843,-0.214775363204,-51.0146693176,1.01945646476,-5.91548257417,-29.3352126068,18.0372261331,-0.709236978416,-1.68521163965,-0.0764044162434,57.2459966691,-36.5889035409,18.786609575,-0.0252198314444
